county_name,race_description,cand_name,precinct_code,cand_tot_votes
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,320019,16
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,320020,506
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,320020,175
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,320021,183
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,320021,64
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,320022,196
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,320022,73
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,320023,113
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,320023,31
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,320030,147
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,320030,32
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,320031,204
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,320031,37
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,320032,155
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,320032,65
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,320033,224
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,320033,35
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,320034,136
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,320034,24
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,320035,481
HUGHES,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,320035,149
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330001,1101
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330001,220
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330002,374
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330002,70
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330003,333
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330003,203
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330006,787
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330006,188
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330007,396
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330007,159
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330010,279
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330010,167
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330014,664
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330014,230
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330016,384
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330016,54
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330017,256
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330017,31
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330018,167
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330018,19
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330019,112
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330019,16
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330020,569
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330020,43
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330021,90
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330021,17
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330023,298
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330023,31
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,330024,159
JACKSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,330024,25
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,340001,299
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,340001,61
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,340002,254
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,340002,32
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,340003,108
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,340003,14
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,340004,83
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,340004,17
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,340005,62
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,340005,20
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,340006,298
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,340006,70
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,340007,120
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,340007,51
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,340008,44
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,340008,5
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,340009,609
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,340009,88
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,340010,33
JEFFERSON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,340010,7
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350001,266
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350001,59
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350002,185
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350002,80
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350003,172
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350003,52
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350004,496
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350004,153
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350005,368
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350005,70
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350006,250
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350006,67
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350007,9
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350007,2
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350008,189
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350008,38
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350009,111
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350009,33
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350010,83
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350010,11
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350011,166
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350011,26
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350012,332
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350012,75
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350013,383
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350013,109
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,350014,83
JOHNSTON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,350014,11
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360001,705
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360001,164
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360101,504
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360101,170
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360103,519
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360103,111
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360202,578
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360202,147
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360205,534
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360205,152
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360206,862
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360206,153
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360400,103
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360400,22
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360401,51
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360401,9
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360403,358
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360403,73
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360404,135
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360404,13
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360406,186
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360406,32
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360407,34
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360407,2
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360409,67
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360409,7
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360411,138
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360411,28
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360412,199
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360412,61
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360413,757
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360413,212
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360419,343
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360419,154
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360420,223
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360420,45
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360503,727
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360503,277
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360507,414
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360507,175
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360516,343
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360516,202
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360517,378
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360517,242
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360527,724
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360527,254
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360530,562
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360530,201
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360532,615
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360532,187
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360533,604
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360533,186
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360534,799
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360534,242
KAY,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,360535,710
KAY,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,360535,217
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370101,919
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370101,144
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370102,222
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370102,20
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370103,316
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370103,21
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370105,482
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370105,96
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370106,85
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370106,5
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370201,963
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370201,170
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370203,135
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370203,22
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370204,263
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370204,36
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370301,904
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370301,172
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370302,416
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370302,58
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370303,116
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370303,8
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370304,142
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370304,18
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370305,175
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370305,15
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,370306,18
KINGFISHER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,370306,1
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380001,559
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380001,144
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380002,121
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380002,25
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380004,331
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380004,116
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380005,41
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380005,25
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380006,124
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380006,36
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380007,14
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380007,1
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380008,174
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380008,39
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380009,26
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380009,3
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380010,375
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380010,114
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380011,98
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380011,8
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380014,396
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380014,153
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380015,124
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380015,39
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380016,74
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380016,15
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,380022,139
KIOWA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,380022,49
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,390001,318
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,390001,104
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,390002,349
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,390002,130
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,390003,221
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,390003,30
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,390004,161
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,390004,61
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,390005,343
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,390005,74
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,390006,119
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,390006,23
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,390007,144
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,390007,30
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,390008,311
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,390008,51
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,390009,238
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,390009,65
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,390010,239
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,390010,51
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,390011,498
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,390011,144
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,390012,159
LATIMER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,390012,34
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,400101,284
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,400101,64
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,400102,385
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,400102,75
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,400103,500
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,400103,110
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,400104,57
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,400104,138
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,400105,568
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,400105,134
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,400106,493
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,400106,122
LEFLORE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,400107,726
